ID,Marital Status,Gender,Yearly Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,Bike Buyer
16785,Married,Male,70000,1,Bachelors,Management,Yes,1,1,North America,60,Yes
12918,Married,Female,80000,0,Graduate Degree,Professional,Yes,0,5,North America,36,Yes
19312,Married,Female,40000,0,Bachelors,Clerical,Yes,0,5,Europe,38,Yes
12922,Single,Female,60000,3,Bachelors,Skilled Manual,Yes,0,1,North America,40,Yes
26867,Married,Male,40000,0,Bachelors,Skilled Manual,Yes,0,1,Europe,42,Yes
25420,Married,Female,50000,2,Bachelors,Skilled Manual,Yes,1,1,North America,38,Yes
12929,Married,Female,70000,0,Graduate Degree,Professional,Yes,0,13,North America,37,Yes
25706,Single,Male,10000,0,Partial College,Manual,No,1,1,Pacific,28,Yes
14095,Married,Female,40000,0,High School,Skilled Manual,Yes,2,5,North America,30,Yes
12672,Single,Male,80000,0,Bachelors,Professional,No,3,5,Pacific,31,No
12678,Single,Female,130000,5,High School,Management,Yes,4,2,Pacific,32,No
12679,Married,Female,100000,5,High School,Management,No,2,3,Pacific,33,No
20372,Married,Female,60000,0,Partial High School,Skilled Manual,No,2,4,North America,52,Yes
12682,Married,Female,100000,5,High School,Management,No,2,1,Pacific,33,No
12941,Single,Female,80000,3,Bachelors,Skilled Manual,Yes,2,5,North America,41,Yes
21297,Single,Female,90000,3,High School,Professional,Yes,1,6,North America,45,Yes
19301,Married,Female,20000,0,Partial College,Manual,Yes,1,7,Europe,54,Yes
14577,Single,Female,60000,2,Bachelors,Skilled Manual,Yes,0,8,North America,38,Yes
12950,Single,Female,50000,5,Bachelors,Skilled Manual,Yes,3,1,North America,42,Yes
22663,Single,Male,30000,2,Partial College,Manual,Yes,0,2,Europe,40,Yes
12690,Married,Male,100000,5,High School,Management,Yes,2,3,Pacific,34,No
16087,Single,Male,70000,0,Graduate Degree,Professional,Yes,0,6,North America,36,Yes
16912,Married,Male,90000,0,Bachelors,Management,No,2,4,North America,66,Yes
12691,Married,Male,100000,5,High School,Management,Yes,3,2,Pacific,34,No
13770,Married,Male,40000,0,Graduate Degree,Clerical,Yes,0,3,Europe,38,Yes
12987,Married,Female,90000,0,Graduate Degree,Management,No,0,7,Pacific,37,Yes
18528,Married,Male,70000,0,Partial College,Skilled Manual,Yes,1,8,North America,44,Yes
16098,Married,Female,70000,0,Graduate Degree,Professional,Yes,0,9,North America,37,Yes
13472,Married,Male,80000,0,Partial High School,Skilled Manual,Yes,2,2,North America,52,Yes
20011,Married,Male,70000,0,Graduate Degree,Professional,Yes,0,3,North America,40,Yes
12692,Single,Male,80000,0,Bachelors,Professional,Yes,4,5,Pacific,35,No
12695,Married,Female,90000,0,Bachelors,Professional,Yes,4,6,Pacific,35,No
14754,Married,Male,40000,0,Partial College,Clerical,Yes,1,7,North America,48,Yes
12995,Married,Male,80000,5,Graduate Degree,Management,Yes,2,1,Pacific,36,Yes
22399,Single,Male,10000,0,Partial College,Manual,Yes,1,2,Pacific,26,Yes
12696,Married,Female,100000,5,High School,Management,Yes,4,4,Pacific,35,No
16011,Married,Female,130000,3,Bachelors,Management,Yes,4,1,North America,66,Yes
12697,Single,Female,90000,0,Bachelors,Professional,No,4,5,Pacific,36,No
15844,Married,Female,80000,0,Bachelors,Management,Yes,1,6,North America,37,Yes
12704,Married,Female,120000,5,Partial High School,Management,Yes,4,7,Pacific,35,No
12708,Married,Female,90000,0,Bachelors,Management,Yes,2,8,North America,65,No
12714,Single,Female,30000,0,Partial College,Clerical,No,1,1,Europe,33,No
12715,Married,Male,60000,2,Bachelors,Professional,Yes,2,2,Pacific,43,No
28155,Single,Female,70000,0,Bachelors,Professional,Yes,1,3,North America,38,Yes
12716,Single,Male,30000,0,Partial College,Clerical,Yes,1,6,Europe,32,No
13212,Married,Male,60000,0,Bachelors,Management,Yes,2,4,North America,61,Yes
12718,Single,Female,30000,0,Partial College,Clerical,Yes,1,2,Europe,31,No
12719,Single,Female,30000,0,Partial College,Clerical,No,1,3,Europe,31,No
13006,Single,Female,90000,0,Bachelors,Professional,No,0,7,Pacific,40,Yes
28211,Married,Male,60000,2,Bachelors,Professional,Yes,1,8,Pacific,38,Yes
12720,Single,Male,30000,0,Partial College,Clerical,No,1,9,Europe,32,No
14991,Single,Male,30000,0,Partial College,Clerical,No,1,2,Europe,30,Yes
22432,Single,Female,10000,2,High School,Manual,Yes,0,3,Europe,36,Yes
18250,Single,Male,70000,5,Bachelors,Professional,Yes,3,5,Pacific,39,Yes
12721,Single,Female,30000,0,Partial College,Clerical,No,1,6,Europe,32,No
18860,Married,Female,70000,1,High School,Professional,No,0,7,North America,51,Yes
12722,Single,Female,20000,0,Partial High School,Manual,No,2,1,Europe,26,No
24760,Single,Male,40000,0,Partial College,Clerical,Yes,1,2,North America,47,Yes
12723,Married,Male,20000,0,Partial High School,Manual,No,2,1,Europe,26,No
12724,Single,Male,20000,0,Partial High School,Manual,No,2,1,Europe,26,No
12725,Married,Female,10000,0,Partial High School,Manual,No,2,2,Europe,96,No
26011,Single,Female,80000,0,Graduate Degree,Professional,No,0,5,North America,47,Yes
13020,Married,Male,10000,1,Partial High School,Clerical,Yes,2,1,Pacific,61,Yes
12726,Single,Male,20000,0,Partial High School,Manual,No,2,1,Europe,26,No
12727,Single,Female,20000,0,Partial High School,Manual,No,2,1,Europe,26,No
26113,Single,Female,70000,0,Graduate Degree,Management,Yes,2,1,North America,53,Yes
12728,Single,Male,30000,0,Partial College,Clerical,No,1,10,Europe,27,No
12729,Single,Male,30000,0,Partial College,Clerical,No,1,1,Europe,27,No
12730,Single,Female,30000,0,High School,Manual,Yes,1,2,Europe,28,No
25995,Married,Male,40000,2,High School,Skilled Manual,Yes,2,11,North America,45,Yes
29153,Single,Male,40000,0,Bachelors,Professional,No,1,5,North America,46,No
16349,Single,Male,80000,0,Partial College,Skilled Manual,No,2,6,Pacific,52,Yes
23257,Married,Male,40000,0,Partial College,Clerical,Yes,1,7,North America,52,Yes
12732,Single,Male,10000,0,Partial High School,Manual,Yes,2,1,Europe,34,No
12733,Single,Female,10000,0,Partial High School,Manual,No,2,2,Europe,34,No
12734,Single,Female,10000,0,Partial High School,Manual,No,2,4,Europe,34,No
12737,Single,Male,30000,0,High School,Manual,No,1,1,Europe,33,No
12739,Married,Male,40000,1,Bachelors,Skilled Manual,Yes,1,5,Europe,32,No
29230,Single,Female,80000,3,Partial College,Professional,No,2,6,North America,43,No
16937,Married,Male,30000,0,Graduate Degree,Clerical,Yes,0,7,Europe,44,Yes
28654,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,8,North America,36,Yes
12741,Single,Male,30000,0,High School,Manual,Yes,1,1,Europe,34,No
12743,Married,Male,40000,2,Partial College,Clerical,No,0,2,Europe,33,No
12744,Single,Female,40000,2,Partial College,Clerical,Yes,0,3,Europe,33,No
13032,Married,Male,70000,0,Partial College,Skilled Manual,Yes,2,6,North America,29,Yes
16866,Married,Female,130000,3,Bachelors,Management,Yes,2,4,North America,45,Yes
18736,Single,Female,90000,0,Bachelors,Professional,Yes,1,2,Pacific,47,Yes
12746,Single,Male,10000,0,Partial High School,Manual,No,2,3,Europe,35,No
16482,Married,Female,30000,0,Partial College,Clerical,No,2,7,Pacific,56,Yes
13039,Single,Female,20000,0,Partial College,Skilled Manual,No,2,8,North America,26,Yes
12748,Single,Female,30000,0,High School,Manual,No,1,9,Europe,35,No
12751,Single,Female,40000,2,Partial College,Clerical,Yes,0,2,Europe,35,No
23105,Single,Male,40000,0,Partial High School,Clerical,No,2,3,Pacific,52,Yes
18268,Married,Male,60000,2,Bachelors,Professional,Yes,2,3,Pacific,43,Yes
12752,Single,Male,40000,2,Partial College,Clerical,Yes,0,6,Europe,35,No
12753,Single,Male,40000,2,Partial College,Clerical,Yes,1,4,Europe,35,No
12757,Single,Female,40000,3,Partial College,Clerical,Yes,2,2,North America,31,No
12758,Married,Female,30000,0,Bachelors,Skilled Manual,Yes,1,3,North America,76,No
27762,Married,Male,40000,0,Graduate Degree,Clerical,No,0,7,Europe,38,Yes
12759,Married,Female,40000,0,Graduate Degree,Skilled Manual,Yes,1,8,North America,75,No
15600,Married,Male,70000,5,Bachelors,Professional,Yes,4,9,Pacific,38,Yes
29236,Single,Male,120000,3,Partial College,Professional,Yes,3,2,North America,43,Yes
26221,Single,Female,30000,0,High School,Manual,No,1,3,Europe,34,Yes
12760,Single,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,5,North America,40,No
17891,Married,Female,10000,0,Partial College,Manual,Yes,1,6,Europe,51,Yes
18955,Single,Male,40000,2,High School,Skilled Manual,Yes,2,7,North America,44,Yes
22787,Married,Female,70000,1,Partial High School,Skilled Manual,Yes,3,1,North America,54,Yes
21150,Single,Female,60000,0,Graduate Degree,Professional,No,1,2,North America,39,Yes
12767,Married,Male,30000,0,High School,Clerical,Yes,1,1,North America,52,No
22327,Single,Male,40000,3,Partial College,Clerical,Yes,2,1,North America,31,Yes
12775,Married,Male,40000,0,Partial College,Clerical,Yes,1,2,North America,51,No
15676,Single,Male,40000,0,Graduate Degree,Clerical,Yes,0,1,Europe,37,Yes
12776,Married,Male,80000,0,Graduate Degree,Skilled Manual,No,0,5,North America,51,No
14279,Married,Female,130000,1,Graduate Degree,Management,Yes,2,1,Pacific,48,Yes
17861,Single,Female,40000,2,High School,Skilled Manual,Yes,2,1,North America,46,Yes
13067,Single,Female,30000,0,High School,Skilled Manual,Yes,2,5,North America,31,Yes
16708,Single,Female,90000,0,Bachelors,Management,No,1,5,Pacific,48,Yes
15028,Single,Female,10000,0,Partial College,Manual,No,1,1,Pacific,26,Yes
18362,Married,Female,40000,0,High School,Skilled Manual,No,2,1,North America,28,Yes
12778,Married,Female,40000,0,Partial College,Clerical,Yes,1,1,North America,50,No
12786,Married,Male,40000,0,Partial College,Clerical,Yes,1,13,North America,50,No
12787,Single,Female,70000,0,Graduate Degree,Skilled Manual,Yes,0,1,North America,50,No
27789,Married,Male,20000,3,High School,Manual,Yes,1,5,Europe,43,Yes
13077,Single,Male,70000,0,High School,Skilled Manual,No,2,5,Pacific,50,Yes
12788,Married,Female,40000,0,Partial College,Clerical,Yes,1,2,North America,49,No
17795,Married,Female,30000,1,Bachelors,Skilled Manual,Yes,2,3,Europe,40,Yes
23264,Married,Male,40000,0,Partial College,Clerical,Yes,1,4,North America,51,Yes
28879,Single,Male,170000,3,Bachelors,Management,No,3,1,Europe,48,No
18401,Single,Male,70000,4,Partial College,Professional,Yes,3,5,North America,45,Yes
12791,Single,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,6,North America,48,No
15995,Married,Female,40000,0,Partial College,Professional,No,2,7,North America,54,Yes
12792,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,8,North America,48,No
28202,Single,Female,80000,4,Graduate Degree,Management,Yes,0,1,Pacific,37,Yes
13083,Single,Female,70000,0,Partial College,Professional,Yes,2,2,North America,33,Yes
12793,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,3,North America,48,No
26830,Married,Male,30000,1,Bachelors,Clerical,Yes,1,6,Europe,40,Yes
12794,Single,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,4,North America,47,No
12795,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,2,North America,47,No
12796,Married,Male,60000,0,Graduate Degree,Skilled Manual,No,0,3,North America,47,No
18246,Married,Male,90000,0,Bachelors,Professional,Yes,0,7,Pacific,35,Yes
29232,Single,Female,90000,0,Partial College,Professional,Yes,1,8,North America,43,No
12798,Married,Male,20000,1,Partial College,Manual,Yes,1,9,Europe,38,No
25969,Married,Male,60000,2,Bachelors,Skilled Manual,No,2,2,North America,42,Yes
15972,Married,Female,70000,0,Graduate Degree,Management,Yes,2,3,North America,71,Yes
12799,Married,Male,30000,0,Bachelors,Clerical,Yes,0,5,Europe,38,No
12800,Married,Female,30000,0,Bachelors,Clerical,Yes,0,6,Europe,38,No
26306,Single,Male,60000,2,Bachelors,Skilled Manual,No,0,7,North America,37,Yes
12801,Single,Female,30000,0,Bachelors,Clerical,Yes,0,1,Europe,38,No
12802,Single,Male,30000,0,Bachelors,Clerical,Yes,0,2,Europe,38,No
12803,Married,Female,30000,0,Bachelors,Clerical,Yes,0,4,Europe,38,No
20847,Married,Male,30000,0,Bachelors,Clerical,Yes,0,1,Europe,47,Yes
27810,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,5,Europe,42,Yes
20159,Married,Male,20000,0,Bachelors,Clerical,Yes,0,6,Pacific,27,Yes
12809,Married,Female,20000,1,Partial College,Manual,Yes,1,7,Europe,39,No
12810,Married,Male,30000,0,Bachelors,Clerical,Yes,1,8,Europe,80,No
12811,Single,Male,20000,1,Partial College,Manual,No,1,1,Europe,39,No
15662,Married,Female,30000,0,Bachelors,Clerical,Yes,0,2,Europe,46,Yes
12812,Married,Female,20000,1,High School,Manual,Yes,1,3,Europe,39,No
24817,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,6,North America,37,Yes
28624,Single,Male,40000,0,Partial College,Clerical,Yes,1,4,North America,48,Yes
12814,Single,Female,30000,1,Bachelors,Clerical,No,0,2,Europe,39,No
17860,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,3,North America,45,Yes
17013,Single,Female,70000,0,Bachelors,Professional,No,1,7,North America,44,Yes
12815,Married,Female,30000,1,Bachelors,Clerical,Yes,1,8,Europe,39,No
28714,Single,Male,90000,0,Bachelors,Professional,Yes,0,9,Pacific,40,Yes
12818,Married,Male,20000,1,High School,Manual,Yes,1,2,Europe,40,No
12821,Married,Male,40000,0,Bachelors,Clerical,Yes,0,3,Europe,39,No
12822,Married,Female,40000,0,Bachelors,Clerical,No,0,5,Europe,39,No
16686,Married,Female,60000,0,Bachelors,Professional,Yes,1,6,Pacific,44,Yes
20623,Married,Female,130000,5,High School,Management,Yes,4,7,Pacific,34,Yes
23040,Married,Male,60000,0,High School,Professional,No,2,1,North America,51,Yes
15100,Married,Female,110000,4,Bachelors,Management,No,4,2,Europe,59,Yes
12823,Married,Female,10000,0,High School,Manual,No,2,1,Europe,78,No
13109,Married,Female,60000,0,Bachelors,Professional,Yes,1,1,Pacific,44,Yes
12824,Single,Male,30000,1,Bachelors,Clerical,No,1,2,Europe,40,No
12828,Single,Female,10000,2,Partial High School,Manual,Yes,1,5,Europe,42,No
18566,Married,Male,70000,0,Graduate Degree,Professional,Yes,0,1,North America,36,Yes
12831,Single,Female,20000,3,High School,Manual,Yes,0,1,Europe,42,No
12832,Single,Male,20000,3,High School,Manual,Yes,0,1,Europe,42,No
12835,Single,Male,10000,2,Partial High School,Manual,Yes,2,1,Europe,43,No
12836,Single,Male,20000,3,High School,Manual,Yes,2,10,Europe,43,No
12837,Married,Female,20000,0,Partial College,Manual,Yes,1,1,Europe,73,No
23310,Married,Female,40000,0,Bachelors,Management,No,2,2,Pacific,60,Yes
12838,Married,Male,40000,0,Bachelors,Professional,Yes,0,11,Europe,40,No
28986,Married,Male,60000,0,Bachelors,Management,No,2,5,North America,63,No
12842,Single,Male,30000,2,Partial College,Clerical,Yes,1,6,Europe,41,No
12844,Married,Male,40000,0,Bachelors,Skilled Manual,Yes,0,7,Europe,41,No
12845,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,1,Europe,40,No
23352,Single,Male,60000,0,Partial College,Professional,No,2,2,North America,32,Yes
23326,Single,Female,40000,0,Partial High School,Clerical,No,2,4,North America,26,Yes
16566,Single,Female,40000,0,Graduate Degree,Clerical,Yes,0,1,Europe,37,Yes
12847,Married,Male,40000,0,Bachelors,Skilled Manual,Yes,0,5,Europe,42,No
12848,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,6,Europe,42,No
12851,Single,Female,20000,4,High School,Manual,Yes,2,7,Europe,27,No
22235,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,8,North America,34,Yes
12862,Single,Female,30000,3,Partial College,Clerical,Yes,2,1,Europe,28,No
12864,Single,Female,30000,4,Partial College,Clerical,Yes,2,2,Europe,28,No
12865,Married,Female,20000,0,High School,Manual,No,1,3,Europe,30,No
21506,Married,Male,130000,4,Partial College,Professional,Yes,2,6,Europe,49,Yes
12868,Single,Female,20000,0,High School,Manual,No,1,4,Europe,31,No
12869,Married,Female,20000,0,High School,Manual,No,1,2,Europe,30,No
12870,Single,Male,20000,0,Partial High School,Manual,No,1,3,Europe,30,No
13118,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,7,Pacific,46,Yes
26379,Single,Female,130000,4,Partial College,Professional,No,2,8,Europe,48,Yes
18377,Single,Female,70000,2,Partial College,Professional,Yes,1,9,North America,50,Yes
12871,Single,Female,30000,0,Partial College,Clerical,No,1,2,Europe,30,No
12872,Single,Female,30000,0,Partial College,Clerical,No,1,3,Europe,31,No
12875,Single,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,3,North America,47,No
23871,Single,Female,70000,0,Graduate Degree,Professional,No,0,6,North America,36,Yes
29342,Married,Female,30000,0,Partial College,Clerical,No,2,4,Pacific,66,Yes
20077,Married,Male,10000,1,High School,Manual,Yes,2,2,North America,53,Yes
23659,Single,Male,110000,5,High School,Management,Yes,4,3,Pacific,34,Yes
12876,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,7,North America,47,No
14601,Married,Male,80000,0,Graduate Degree,Professional,Yes,0,8,North America,37,Yes
26390,Married,Male,150000,4,High School,Professional,Yes,3,9,Europe,51,Yes
26001,Single,Male,50000,0,Partial College,Skilled Manual,No,1,2,North America,39,Yes
28401,Single,Female,30000,2,Partial College,Clerical,Yes,1,3,Europe,40,Yes
12877,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,5,North America,47,No
12878,Married,Male,40000,4,High School,Skilled Manual,Yes,3,6,North America,34,No
28838,Single,Female,60000,0,Graduate Degree,Professional,No,0,7,North America,35,Yes
28647,Married,Female,50000,1,Graduate Degree,Skilled Manual,Yes,0,1,North America,34,Yes
14631,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,2,North America,45,Yes
16531,Single,Female,30000,0,Bachelors,Clerical,Yes,0,1,Europe,63,Yes
20110,Married,Male,40000,0,Partial College,Clerical,Yes,1,1,North America,48,Yes
27551,Married,Male,60000,0,Partial College,Skilled Manual,No,1,2,North America,39,Yes
12879,Married,Male,40000,0,Graduate Degree,Skilled Manual,Yes,0,1,North America,34,No
12880,Single,Male,50000,0,Graduate Degree,Skilled Manual,No,0,5,North America,33,No
12887,Married,Male,60000,1,Graduate Degree,Skilled Manual,Yes,0,1,North America,35,No
17885,Married,Male,30000,0,Graduate Degree,Clerical,Yes,0,1,Europe,44,Yes
20826,Single,Female,20000,1,Partial College,Manual,No,0,5,Europe,45,Yes
15466,Married,Male,50000,1,Bachelors,Skilled Manual,Yes,0,5,North America,36,Yes
16148,Married,Female,80000,0,Partial College,Skilled Manual,Yes,1,1,North America,48,Yes
12888,Married,Female,60000,1,Graduate Degree,Skilled Manual,Yes,0,1,North America,35,No
27605,Married,Male,60000,0,High School,Professional,Yes,2,1,North America,49,Yes
12889,Married,Male,60000,1,Graduate Degree,Skilled Manual,Yes,0,13,North America,34,No
13161,Married,Male,40000,0,High School,Skilled Manual,Yes,2,1,North America,30,Yes
12890,Married,Male,60000,1,Graduate Degree,Skilled Manual,Yes,0,5,North America,35,No
12891,Married,Female,60000,1,Graduate Degree,Skilled Manual,Yes,0,5,North America,35,No
22961,Married,Female,70000,4,Partial College,Skilled Manual,Yes,3,2,Pacific,45,Yes
12892,Married,Male,40000,1,Graduate Degree,Skilled Manual,Yes,0,3,North America,34,No
